session_id,pid,session_index,gmm_label,max_posterior,normalized_entropy,log_likelihood_row,posterior_cluster_0,posterior_cluster_1,posterior_cluster_2,posterior_cluster_3
p436_s0001,p436,1,1,0.998561132245781,0.008072834663065628,-9.66513958736701,0.0013484605925383093,0.998561132245781,2.0802899652569546e-69,9.040716168089555e-05
p4360_s0001,p4360,1,1,0.9999360602951914,0.0004915549371742356,-11.314253980052246,2.438553653975901e-16,0.9999360602951914,1.4137706511492797e-166,6.393970480905774e-05
p4360_s0002,p4360,2,1,0.5784339785455066,0.4913197560455402,-6.290410968396612,0.4215355127478645,0.5784339785455066,1.967261828823686e-68,3.050870662872191e-05
p4361_s0001,p4361,1,0,0.9437967869893797,0.16438367705394877,-16.237738461793338,0.9437967869893797,0.053277817749950156,4.1393755374542586e-29,0.002925395260670723
p4362_s0001,p4362,1,1,0.9999867817096899,0.00011670746706852702,-7.036601495527489,9.689708733491515e-09,0.9999867817096899,2.6653439671790994e-120,1.320860060140593e-05
p4362_s0002,p4362,2,0,0.9819402334191487,0.06526741582179485,-4.3964943242137835,0.9819402334191487,0.01804895903567932,2.7998573287112504e-75,1.0807545172372097e-05
p4362_s0003,p4362,3,1,0.506533463239424,0.5001611910841988,-6.796903830363368,0.4934378118985378,0.506533463239424,1.0682845965255475e-76,2.8724862037821843e-05
p4362_s0004,p4362,4,1,0.9942902710045886,0.025672998164304427,-5.038874224689888,0.0056339376159188015,0.9942902710045886,1.4765854215103693e-101,7.579137949285859e-05
p4362_s0005,p4362,5,0,0.9990140169378523,0.005641432090125059,-4.079156154287164,0.9990140169378523,0.0009846193404292071,4.853050088138463e-73,1.3637217187431786e-06
p4362_s0006,p4362,6,1,0.999976954568021,0.00019427305395912082,-5.249738315913551,2.4811739042863153e-08,0.999976954568021,5.284164051905647e-128,2.3020620239929878e-05
p4362_s0007,p4362,7,0,0.9999155631429499,0.0006352299736265008,-4.038760534571839,0.9999155631429499,8.370442538624893e-05,4.160453592147428e-62,7.324316636561201e-07
p4362_s0008,p4362,8,1,0.9999816828236124,0.00015920089260837423,-5.029302647935436,5.833193929088187e-07,0.9999816828236124,3.602461967431885e-114,1.7733856994285975e-05
p4362_s0009,p4362,9,1,0.9999822610704893,0.00015390028170367962,-4.939422497801718,3.0778259360080566e-07,0.9999822610704893,2.1424557859608627e-111,1.743114691716693e-05
p4363_s0001,p4363,1,1,0.9999860095431082,0.00012502616664879473,-7.925799891689132,7.623722215872727e-07,0.9999860095431082,8.332501156199201e-96,1.3228084670592772e-05
p4363_s0002,p4363,2,1,0.9999886745120661,0.0001012444889737708,-5.020493930742281,5.758847368050647e-09,0.9999886745120661,5.837866278840622e-110,1.1319729086552636e-05
p4363_s0003,p4363,3,0,0.9995581914036976,0.002798844592086619,-6.989407361555301,0.9995581914036976,0.0004372244591613091,5.232012443172482e-37,4.584137141388522e-06
p4363_s0004,p4363,4,1,0.8564584103015086,0.2972135126740798,-6.4842434896603525,0.1434608846926399,0.8564584103015086,6.3072046843837345e-83,8.070500585165836e-05
p4363_s0005,p4363,5,1,0.9989389658343232,0.006166797973681471,-4.637908558870241,0.0010040634470903245,0.9989389658343232,2.3006796992589957e-103,5.6970718586509264e-05
p4363_s0006,p4363,6,1,0.9890894639130686,0.04347869796656589,-5.452882491727832,0.010893147567980708,0.9890894639130686,6.767646988405207e-91,1.7388518950339858e-05
p4363_s0007,p4363,7,1,0.9999874582159778,0.00011118534640124502,-5.188766988863788,4.697733077468455e-09,0.9999874582159778,6.322964749143362e-108,1.2537086288727747e-05
p4363_s0008,p4363,8,0,0.999856596444789,0.001025118704409047,-5.687953671439405,0.999856596444789,0.00014183930648536294,1.3290635866657933e-42,1.564248725438451e-06
p4363_s0009,p4363,9,1,0.9784443592038944,0.07514923890764837,-5.556478973322985,0.02153760875286887,0.9784443592038944,1.2619308536571227e-88,1.803204323620674e-05
p4363_s0010,p4363,10,1,0.9897592393242752,0.04156150404530745,-7.8162522035585456,0.010151641677194678,0.9897592393242752,8.484730788555752e-70,8.911899853012283e-05
p4363_s0011,p4363,11,0,0.9998671741156486,0.0009696092265020906,-5.938561883997451,0.9998671741156486,0.00012641667747743035,9.621932491733069e-42,6.409206874342989e-06
p4363_s0012,p4363,12,1,0.9524402799409684,0.13847889203695266,-11.045264546792513,0.04746136627575105,0.9524402799409684,1.1587662245205052e-66,9.835378327995398e-05
p4363_s0013,p4363,13,1,0.9998982371260801,0.0007532106700480799,-4.937730535240362,1.2911738399479928e-06,0.9998982371260801,6.93477227309538e-129,0.00010047170008018877
p4363_s0014,p4363,14,3,1.0,-8.008566259537137e-16,-9.621387803480292,9.782428461734366e-51,6.141238074388431e-31,1.843905842482804e-180,1.0
p4363_s0015,p4363,15,3,1.0,-8.008566183497827e-16,-8.232559540275505,6.203982959210413e-39,3.05202121936501e-25,1.275508722731233e-141,1.0
p4363_s0016,p4363,16,1,0.9999686518399167,0.0002571174134023476,-5.654921182592444,8.726393586938542e-11,0.9999686518399167,3.149294317455933e-140,3.1348072819655855e-05
p4363_s0017,p4363,17,0,0.9998876363260532,0.0008214564947562662,-4.0141049921719025,0.9998876363260532,0.00011159178298594165,8.311831505781684e-65,7.718909611969141e-07
p4363_s0018,p4363,18,1,0.9983830131402621,0.008725492467864148,-5.4084480298089606,0.0016014269665666399,0.9983830131402621,1.247708898605374e-100,1.5559893171154087e-05
p4363_s0019,p4363,19,1,0.8299292594730981,0.32916260244176065,-6.453038876717196,0.1700374088579895,0.8299292594730981,6.810620121091936e-76,3.333166891192481e-05
p4363_s0020,p4363,20,0,0.9997786988204244,0.0015130543817403043,-4.524222775597914,0.9997786988204244,0.00021877867580066173,3.0043458572884117e-50,2.5225037751913602e-06
p4363_s0021,p4363,21,1,0.999940148420704,0.0004799088078413946,-7.675188153835659,7.96287237189673e-06,0.999940148420704,7.594408245118135e-102,5.188870692438492e-05
p4363_s0022,p4363,22,0,0.9992694364423108,0.004338723619761003,-3.8933158877645635,0.9992694364423108,0.0007294176631749544,1.3581115784114428e-69,1.1458945141021466e-06
p4363_s0023,p4363,23,1,0.8833255549501494,0.260298991665871,-5.678695035361309,0.11660235506331249,0.8833255549501494,1.9117467840182512e-94,7.208998653761793e-05
p4363_s0024,p4363,24,1,0.9975907431711799,0.012418747170020472,-4.792343613294947,0.0023479375474028358,0.9975907431711799,9.075733961893109e-104,6.131928141743761e-05
p4363_s0025,p4363,25,1,0.9999853246869017,0.00012994025720672596,-6.698694809203655,4.858885029850695e-07,0.9999853246869017,1.5941498375896195e-107,1.4189424595385522e-05
p4363_s0026,p4363,26,0,0.9993969563011446,0.0036688605876782163,-4.369474235281307,0.9993969563011446,0.0006011886655874206,2.588384905169763e-59,1.8550332682599326e-06
p4363_s0027,p4363,27,1,0.9313271915852261,0.18083480688334314,-5.4380537846651995,0.06861061196560464,0.9313271915852261,6.44760721036438e-95,6.219644916960243e-05
p4363_s0028,p4363,28,1,0.9999549794216713,0.0003575021050918838,-7.355320538464243,2.370030007902524e-12,0.9999549794216713,1.8396316112285833e-136,4.5020575958786706e-05
p4363_s0029,p4363,29,0,0.9995548462913248,0.0028038797467319202,-3.7180515587390914,0.9995548462913248,0.0004442255926856969,4.194440939271682e-70,9.281159894266425e-07
p4363_s0030,p4363,30,1,0.999980924486689,0.00016403085831065775,-5.2809309145341645,1.8120213511916006e-07,0.999980924486689,1.2661672114911004e-123,1.8894311175643218e-05
p4363_s0031,p4363,31,1,0.9992389200193597,0.004620627653181423,-7.3936476880052755,0.0007128891303983694,0.9992389200193597,8.936585508797268e-56,4.819085024158237e-05
p4363_s0032,p4363,32,1,0.7284745143611397,0.4221210713035093,-6.73909422057304,0.271483106602283,0.7284745143611397,1.2906042038006334e-61,4.2379036576816014e-05
p4364_s0001,p4364,1,1,0.9999673953395589,0.00026695400156341934,-7.086838210259962,9.203382928557298e-08,0.9999673953395589,2.9839145670338817e-120,3.251262661190566e-05
p4364_s0002,p4364,2,0,0.9999076109461277,0.0006907160688303592,-4.308674832040291,0.9999076109461277,9.1072756551354e-05,1.8420000523524454e-56,1.3162973213716818e-06
p4364_s0003,p4364,3,3,1.0,-8.008566259537291e-16,-8.884990640243279,7.207907632503105e-53,4.174249075885485e-36,7.450676963759875e-144,1.0
p4364_s0004,p4364,4,1,0.9999571182878145,0.0003422705490675795,-6.800794015730156,4.341662499423246e-08,0.9999571182878145,3.976484410218014e-132,4.283829556061166e-05
p4365_s0001,p4365,1,1,0.9999902431765075,9.190828103162186e-05,-7.494776328017694,2.1030437985710674e-06,0.9999902431765075,1.4339913416274626e-83,7.653779694228133e-06
p4365_s0002,p4365,2,1,0.9994315263473481,0.003539971535189717,-4.4751918001595,0.0005470721580052037,0.9994315263473481,8.914690761714313e-99,2.140149464696297e-05
p4365_s0003,p4365,3,1,0.9999164434399573,0.0006262364537098677,-9.35058167936222,1.8492694173891897e-14,0.9999164434399573,4.632324274492515e-134,8.355656002357318e-05
p4365_s0004,p4365,4,0,0.9997885815006894,0.0014568654514206664,-5.007134632517516,0.9997885815006894,0.00020755407193903544,1.636351457760058e-48,3.864427371915319e-06
p4365_s0005,p4365,5,0,0.9996177884315137,0.002449791330981909,-3.679432391354014,0.9996177884315137,0.0003813411689297623,3.3683791915145573e-66,8.703995562049399e-07
p4365_s0006,p4365,6,1,0.9998843362513289,0.0008789048902876404,-4.76625352115654,9.499600136917742e-05,0.9998843362513289,1.4740261268682322e-98,2.066774730201605e-05
p4365_s0007,p4365,7,1,0.9999688812330327,0.00027046228187671865,-4.301810001990752,1.882155015656902e-05,0.9999688812330327,1.60317943059819e-90,1.2297216810485097e-05
p4365_s0008,p4365,8,1,0.999983454301332,0.00014339388961216474,-5.847844364100568,9.799514703628781e-09,0.999983454301332,1.3236876906088453e-115,1.65358991532552e-05
p4365_s0009,p4365,9,0,0.8976582016032395,0.23829116562333713,-6.333526554936511,0.8976582016032395,0.10232723859867537,1.4941723888494992e-52,1.4559798084919748e-05
p4365_s0010,p4365,10,1,0.9985524412872803,0.007955808767349432,-4.537710885444145,0.0014244286410105402,0.9985524412872803,4.369445341432046e-93,2.313007170878535e-05
p4365_s0011,p4365,11,0,0.9998957786351511,0.0007709589143229031,-5.969315660451907,0.9998957786351511,0.00010245469825199479,5.450118450674637e-39,1.766666597387929e-06
p4365_s0012,p4365,12,0,0.9999699154729227,0.0002509116882974213,-5.053662762834043,0.9999699154729227,2.9042379492110402e-05,5.309356063040968e-54,1.0421475851677458e-06
p4365_s0013,p4365,13,0,0.999897068029431,0.0007589595118144785,-3.9928091806200365,0.999897068029431,0.00010224007940881004,3.8569124455173995e-58,6.918911601247111e-07
p4365_s0014,p4365,14,0,0.9972854487989389,0.013717964928763432,-13.436203025559262,0.9972854487989389,0.0026603861693912704,1.7566364100863953e-41,5.41650316706695e-05
p4365_s0015,p4365,15,1,0.9999703911414024,0.00024416971489772807,-7.072665962645758,1.624011763663323e-08,0.9999703911414024,7.651875722031267e-110,2.959261847965937e-05
p4365_s0016,p4365,16,0,0.9998688495032073,0.0009441317825285138,-4.237412560256453,0.9998688495032073,0.00013026127987332518,2.69264073631973e-65,8.892169189598841e-07
p4365_s0017,p4365,17,1,0.9996671621491124,0.002283695279766219,-4.587455889060733,0.00026538401211602104,0.9996671621491124,1.2852440321961778e-107,6.745383877172815e-05
p4366_s0001,p4366,1,1,0.9999916179188025,7.67394757994947e-05,-7.447013679204021,2.139090371612484e-09,0.9999916179188025,3.0829269231777407e-112,8.379942107050132e-06
p4366_s0002,p4366,2,1,0.9999684931781043,0.0002583033719902612,-6.187046806791312,2.0865955080659444e-11,0.9999684931781043,1.1154065519517993e-135,3.150680102950821e-05
p4366_s0003,p4366,3,1,0.9879316773482362,0.04746211955140358,-5.110114517630711,0.011985844551383055,0.9879316773482362,5.963032267370042e-97,8.247810038108149e-05
p4366_s0004,p4366,4,1,0.9999746455693063,0.0002118411942612349,-5.553208137232515,4.5562993314964963e-10,0.9999746455693063,2.0421164830760213e-132,2.5353975063474128e-05
p4366_s0005,p4366,5,1,0.99989889479515,0.0007714483517113324,-6.275361930843997,8.838522930408574e-05,0.99989889479515,7.727694545414239e-90,1.2719975545629948e-05
p4366_s0006,p4366,6,1,0.9999836166157019,0.00014211366147755686,-4.983450498415199,1.1585610337053971e-08,0.9999836166157019,1.3792974671969355e-115,1.637179868739874e-05
p4367_s0001,p4367,1,1,0.9999926561472912,6.945474955335922e-05,-7.169010790617661,6.195096954571282e-07,0.9999926561472912,7.512681858928928e-91,6.7243430132218636e-06
p4368_s0001,p4368,1,1,0.9989779236959633,0.006016130823770258,-9.450034777458061,0.0009420558661212907,0.9989779236959633,5.327984611060978e-72,8.002043791456165e-05
p4368_s0002,p4368,2,1,0.9999710811048588,0.00023889440923801963,-6.963303765081774,2.691897240743717e-09,0.9999710811048588,2.5567716887675607e-105,2.8916203244272255e-05
p4368_s0003,p4368,3,1,0.978774766416112,0.07426204233990803,-5.880651210562107,0.02120236802847809,0.978774766416112,6.566925972662047e-81,2.2865555409846755e-05
p4368_s0004,p4368,4,1,0.9975729364974734,0.012800841786521418,-12.812296889197654,0.0022198080802778475,0.9975729364974734,7.507065321137206e-63,0.0002072554222490388
p4368_s0005,p4368,5,1,0.9999794945948375,0.0001745139998789768,-5.320941068171722,7.947655312172203e-09,0.9999794945948375,4.7728733123635576e-116,2.0497457507642618e-05
p4368_s0006,p4368,6,3,1.0,-8.008566259537291e-16,-8.516660738255974,7.171587804677502e-55,7.143146717015574e-37,4.9539625603612236e-154,1.0
p4368_s0007,p4368,7,1,0.9999531589040811,0.0003706651243833077,-9.136658320130428,6.452566180139318e-09,0.9999531589040811,2.0165606399130643e-95,4.683464335311106e-05
p4368_s0008,p4368,8,2,0.8269666762399719,0.3629392529591098,-17.494882631860097,0.003205243429891538,0.16365612311736716,0.8269666762399719,0.006171957212768013
p4369_s0001,p4369,1,1,0.9999573421162345,0.0003403990847842829,-10.72114365947979,1.4903050974062731e-15,0.9999573421162345,6.656679635358884e-158,4.2657883763903274e-05
p4369_s0002,p4369,2,1,0.9999757874389555,0.00020310549784194006,-5.4713420652901865,4.331148389458103e-10,0.9999757874389555,2.7075040048124454e-125,2.421212792967642e-05
p4369_s0003,p4369,3,1,0.9998654672621821,0.0009620673588049954,-9.809423925927211,8.215780158139209e-16,0.9998654672621821,7.365107246766235e-160,0.0001345327378171129
p4369_s0004,p4369,4,0,0.7882781966011101,0.372509587291438,-7.602840698556644,0.7882781966011101,0.21170463156048133,5.41669497763249e-72,1.717183840842706e-05
p4369_s0005,p4369,5,3,1.0,-8.008566253588651e-16,-8.809015212760489,4.910295527174895e-43,2.3876247243765383e-26,3.786935876869164e-174,1.0
p4369_s0006,p4369,6,1,0.9976166468900989,0.012303400369444155,-4.777888597844615,0.0023228568351382197,0.9976166468900989,1.8502208233471138e-103,6.049627476326164e-05
p4369_s0007,p4369,7,2,0.9999999999392468,1.0855044357355402e-09,-9.079230536369476,3.672228834322786e-18,4.0646087486516315e-12,0.9999999999392468,5.668813157345168e-11
p437_s0001,p437,1,1,0.9999709873545681,0.00023958110123816138,-9.515102955848405,2.0264166904452753e-13,0.9999709873545681,4.9343882954109414e-144,2.9012645229314344e-05
p437_s0002,p437,2,1,0.9999755723954707,0.0002133030768056437,-4.3916418823467955,4.627530750375922e-06,0.9999755723954707,3.379642467593987e-114,1.9800073779297105e-05
p437_s0003,p437,3,0,0.9667394948187555,0.10527744398409265,-4.267737844229323,0.9667394948187555,0.033255835164834414,1.425390622639906e-55,4.670016409872619e-06
p437_s0004,p437,4,1,0.9999771071446774,0.00019297364221260795,-5.2332721462835705,2.2178368647829758e-09,0.9999771071446774,1.3370254684332412e-128,2.2890637485605973e-05
p437_s0005,p437,5,1,0.9999324212744041,0.0005168325555358779,-9.208124358097992,2.406214652500602e-13,0.9999324212744041,7.191378708954425e-133,6.757872535490171e-05
p437_s0006,p437,6,1,0.9999378604938434,0.0004789955514490061,-6.757294268739528,4.3814936045287515e-13,0.9999378604938434,1.003118212583731e-153,6.213950571894396e-05
p437_s0007,p437,7,1,0.9999820942555828,0.0001546156823841338,-5.01175185638765,1.2005399144751836e-07,0.9999820942555828,4.870509729652437e-114,1.7785690425597282e-05
p437_s0008,p437,8,0,0.9987227855337611,0.007067105832656847,-3.8469523778734667,0.9987227855337611,0.001275876668931087,1.3732086629262736e-71,1.3377973078543661e-06
p437_s0009,p437,9,1,0.9999705326256565,0.0002544509679054596,-5.611510562201043,6.757342994209144e-06,0.9999705326256565,3.337224113228996e-104,2.2710031348915594e-05
p437_s0010,p437,10,0,0.999772194943801,0.0015587918285175312,-5.1984032276711085,0.999772194943801,0.0002231908452857869,1.2725205330297467e-48,4.6142109132286674e-06
p437_s0011,p437,11,0,0.998529086660023,0.007988332800426544,-3.8722203021102346,0.998529086660023,0.0014694986409922752,3.9459769698802834e-72,1.4146989846042571e-06
p437_s0012,p437,12,0,0.999913969661514,0.0006529530651678629,-5.390988649539745,0.999913969661514,8.277729736192498e-05,1.7746014992351543e-39,3.2530411243228827e-06
p437_s0013,p437,13,0,0.9966924083641661,0.016033574081528664,-6.136848975021244,0.9966924083641661,0.003303164880297987,9.184141979540329e-82,4.426755535802498e-06
p437_s0014,p437,14,1,0.922256206835575,0.1977157176648331,-9.61228457678663,0.0776282014725549,0.922256206835575,2.192496070271287e-77,0.00011559169187033695
p437_s0015,p437,15,0,0.9998321864187942,0.0011853103875981862,-8.534317627921922,0.9998321864187942,0.00016440802501419027,3.816487591736899e-35,3.4055561916023214e-06
p437_s0016,p437,16,0,0.9617079765922113,0.11738403954645324,-9.702897276384855,0.9617079765922113,0.038261084815676895,7.023230201352626e-64,3.093859211159245e-05
p437_s0017,p437,17,0,0.6934913415119036,0.44482078948133347,-6.957320660113088,0.6934913415119036,0.30647131300171443,2.7993382692772854e-91,3.734548638222264e-05
p437_s0018,p437,18,2,0.9999999988453316,1.8466349085323085e-08,-5.409258765654584,7.141819966171961e-11,1.3884017969304184e-10,0.9999999988453316,9.444099234970257e-10
p4370_s0001,p4370,1,1,0.9999747670937786,0.00021090938857707214,-9.29369212857851,2.860629551258623e-13,0.9999747670937786,5.66064081756854e-142,2.5232905935078882e-05
p4370_s0002,p4370,2,1,0.9985053371484883,0.008252211268046532,-4.766859646332405,0.0014436627707377567,0.9985053371484883,5.396888955903369e-100,5.10000807736241e-05
p4370_s0003,p4370,3,1,0.9998359068265343,0.0011499464032874256,-8.01302321584595,3.5974199568792364e-14,0.9998359068265343,7.0231421196245585e-177,0.0001640931734304561
